logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_runtime
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,1,3221.716783809531,"[100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 101.0, 100.0, 100.0, 99.0, 100.0, 101.0, 100.0, 99.0, 100.0, 100.0]",100.0,"[95.0, 94.0, 94.0, 96.0, 94.0, 95.0, 95.0, 95.0, 94.0, 96.0, 95.0, 95.0, 95.0, 95.0, 94.0, 95.0]",94.8125,"{'SUM_SAMPLES': 93046445940, 'SUM_SAMPLES_QUIC': 67839324895, 'OVERVIEW': {'GENERAL': 9978523474, 'CRYPTO': 11167250644, 'IO': 2589244788, 'PACKET_IO': 40317226118, 'CONN_MGMT': 3787079871}, 'DETAILED': {'GENERAL (UNMATCHED)': 8645587394, 'CRYPTO (AEAD)': 4884515215, 'IO (write)': 28959668, 'IO (file)': 617031172, 'IO': 1861512870, 'PACKET_IO (recvmsg)': 30269552110, 'PACKET_IO (sendmsg)': 267525251, 'CRYPTO (X25519)': 2311897, 'IO (epoll)': 81741078, 'PACKET_IO (read from stream)': 8887327972, 'PACKET_IO (read one packet)': 836136913, 'CRYPTO (AES)': 4324165935, 'CRYPTO (HP apply)': 10619483, 'CRYPTO (decrypt packet)': 962307065, 'GENERAL (process incoming packet)': 921630175, 'CONN_MGMT (process packet)': 680915603, 'CRYPTO (HP strip)': 969587177, 'CONN_MGMT (find conn)': 553875336, 'GENERAL (read_handler)': 411305905, 'CONN_MGMT (parse packet)': 2466260883, 'CONN_MGMT (build ack)': 38718196, 'CONN_MGMT': 30551384, 'CONN_MGMT (process incoming ack)': 8579493, 'PACKET_IO (send_packets_out)': 48286424, 'CRYPTO (encrypt packet)': 13743872, 'PACKET_IO (IP find next hop)': 8397448, 'CONN_MGMT (sport_packets_out)': 8178976}}","{'SUM_SAMPLES': 73680100118, 'SUM_SAMPLES_QUIC': 72095373348, 'OVERVIEW': {'GENERAL': 5357949162, 'CRYPTO': 10163621102, 'PACKET_IO': 48723860855, 'IO': 940747939, 'CONN_MGMT': 6909194290}, 'DETAILED': {'GENERAL (UNMATCHED)': 5116746800, 'CRYPTO (AEAD)': 3597531097, 'PACKET_IO (recvmsg)': 91180175, 'CRYPTO (RSA)': 6547496, 'IO (epoll)': 9539532, 'IO': 1806796, 'CONN_MGMT': 5291505653, 'PACKET_IO (sendmsg)': 41377136692, 'CRYPTO (AES)': 5367604008, 'CRYPTO (HP apply)': 481296963, 'CRYPTO (encrypt packet)': 703563088, 'CONN_MGMT (process packet)': 8969300, 'GENERAL (read_handler)': 228784174, 'GENERAL (process incoming packet)': 12418188, 'CRYPTO (decrypt packet)': 1849061, 'CRYPTO (HP strip)': 3564578, 'CONN_MGMT (parse packet)': 11423092, 'CRYPTO (X25519)': 1664811, 'CONN_MGMT (build ack)': 6808673, 'CONN_MGMT (process incoming ack)': 1094709558, 'PACKET_IO (read from stream)': 704611, 'PACKET_IO (write to stream)': 5701981458, 'IO (read)': 929401611, 'PACKET_IO (send_packets_out)': 1012041176, 'PACKET_IO (IP find next hop)': 537311510, 'CONN_MGMT (sport_packets_out)': 495778014, 'PACKET_IO (read one packet)': 3505233}}",0,0,9086382140,2354209,5987526,27998,0,0,2354481,9086382412,27999,5987527,5986944,0,580,27986,580,0,27985,0,0,5987523,0,0,21.330079553
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,2,3319.4836934676923,"[99.0, 100.0, 100.0, 101.0, 99.0, 101.0, 99.0, 101.0, 100.0, 100.0, 99.0, 100.0, 100.0, 101.0, 99.0, 100.0, 101.0, 100.0]",100.0,"[99.0, 98.0, 98.0, 98.0, 99.0, 99.0, 99.0, 99.0, 99.0, 98.0, 100.0, 98.0, 96.0, 96.0, 95.0, 97.0]",98.0,"{'SUM_SAMPLES': 93217174704, 'SUM_SAMPLES_QUIC': 68106517476, 'OVERVIEW': {'GENERAL': 10160066708, 'CRYPTO': 11403665640, 'IO': 2559842155, 'PACKET_IO': 40143141379, 'CONN_MGMT': 3839801594}, 'DETAILED': {'GENERAL (UNMATCHED)': 8827647148, 'CRYPTO (AEAD)': 4923163706, 'IO': 1879787940, 'IO (file)': 603629381, 'PACKET_IO (sendmsg)': 290648632, 'IO (epoll)': 59359134, 'PACKET_IO (read from stream)': 8695176250, 'IO (write)': 17065700, 'PACKET_IO (recvmsg)': 30271053463, 'CRYPTO (AES)': 4341710982, 'CRYPTO (HP apply)': 8575688, 'CONN_MGMT (find conn)': 546753966, 'CRYPTO (decrypt packet)': 1100373944, 'GENERAL (read_handler)': 461888581, 'CRYPTO (HP strip)': 1019068284, 'CONN_MGMT (process packet)': 663281239, 'GENERAL (process incoming packet)': 870530979, 'CONN_MGMT (parse packet)': 2553063727, 'CRYPTO (X25519)': 1553066, 'CONN_MGMT (build ack)': 38763459, 'CONN_MGMT': 22711208, 'CONN_MGMT (process incoming ack)': 4966181, 'PACKET_IO (send_packets_out)': 36275960, 'CRYPTO (encrypt packet)': 9219970, 'PACKET_IO (IP find next hop)': 12330636, 'CONN_MGMT (sport_packets_out)': 10261814, 'PACKET_IO (read one packet)': 837656438}}","{'SUM_SAMPLES': 71806521697, 'SUM_SAMPLES_QUIC': 70103295093, 'OVERVIEW': {'GENERAL': 5613877798, 'CRYPTO': 10113378263, 'PACKET_IO': 47040839545, 'IO': 819665265, 'CONN_MGMT': 6515534222}, 'DETAILED': {'GENERAL (UNMATCHED)': 5367249418, 'CRYPTO (AEAD)': 3752932683, 'PACKET_IO (recvmsg)': 90095588, 'CRYPTO (RSA)': 6463184, 'IO (epoll)': 6405475, 'CONN_MGMT': 5143096804, 'PACKET_IO (read one packet)': 5169550, 'IO (file)': 522924, 'PACKET_IO (sendmsg)': 39803955239, 'CRYPTO (AES)': 5210190876, 'CRYPTO (HP apply)': 479517052, 'GENERAL (read_handler)': 233928446, 'GENERAL (process incoming packet)': 12699934, 'CONN_MGMT (process packet)': 10145935, 'CRYPTO (decrypt packet)': 3213929, 'CRYPTO (HP strip)': 3448365, 'CONN_MGMT (parse packet)': 11348376, 'CRYPTO (X25519)': 1460443, 'CONN_MGMT (build ack)': 6892205, 'CONN_MGMT (process incoming ack)': 965858675, 'PACKET_IO (write to stream)': 5739224381, 'IO (read)': 812736866, 'CRYPTO (encrypt packet)': 656151731, 'PACKET_IO (send_packets_out)': 978820801, 'PACKET_IO (IP find next hop)': 423573986, 'CONN_MGMT (sport_packets_out)': 378192227}}",0,0,9085523123,2302985,5986961,27380,0,0,2302713,9085522851,27379,5986960,5986943,0,14,27354,14,0,27354,0,0,5986957,0,0,20.701857605
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,3,3289.2341920986746,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 101.0, 99.0, 101.0, 99.0, 100.0, 100.0, 101.0]",100.0,"[96.0, 97.0, 97.0, 97.0, 98.0, 98.0, 97.0, 98.0, 96.0, 97.0, 96.0, 98.0, 96.0, 96.0, 96.0, 96.0]",96.8125,"{'SUM_SAMPLES': 93398820991, 'SUM_SAMPLES_QUIC': 68257301150, 'OVERVIEW': {'GENERAL': 10324208797, 'CRYPTO': 11309420859, 'IO': 2548083166, 'PACKET_IO': 40208941634, 'CONN_MGMT': 3866646694}, 'DETAILED': {'GENERAL (UNMATCHED)': 8944053834, 'CRYPTO (AEAD)': 4981078117, 'IO': 1830703073, 'PACKET_IO (recvmsg)': 30267794845, 'CRYPTO (X25519)': 1833225, 'IO (epoll)': 74370149, 'CONN_MGMT': 32787436, 'PACKET_IO (read from stream)': 8765506103, 'IO (file)': 618858259, 'IO (write)': 24151685, 'PACKET_IO (sendmsg)': 310180106, 'CRYPTO (AES)': 4415098258, 'CRYPTO (HP apply)': 20880329, 'CRYPTO (decrypt packet)': 933364031, 'CRYPTO (HP strip)': 946626593, 'CONN_MGMT (process packet)': 650919583, 'GENERAL (read_handler)': 486334176, 'CONN_MGMT (find conn)': 568610386, 'GENERAL (process incoming packet)': 893820787, 'CONN_MGMT (parse packet)': 2530528348, 'CONN_MGMT (build ack)': 62821417, 'CONN_MGMT (process incoming ack)': 8773570, 'PACKET_IO (send_packets_out)': 25418351, 'CRYPTO (encrypt packet)': 10540306, 'PACKET_IO (IP find next hop)': 8459901, 'CONN_MGMT (sport_packets_out)': 12205954, 'PACKET_IO (read one packet)': 831582328}}","{'SUM_SAMPLES': 72800661340, 'SUM_SAMPLES_QUIC': 70688414026, 'OVERVIEW': {'GENERAL': 3221183408, 'CRYPTO': 10442856368, 'IO': 1631045216, 'CONN_MGMT': 6323054789, 'PACKET_IO': 49070274245}, 'DETAILED': {'GENERAL (UNMATCHED)': 2864974448, 'CRYPTO (AEAD)': 3300197958, 'CRYPTO (RSA)': 5760033, 'IO (epoll)': 8953661, 'CONN_MGMT': 4698206890, 'PACKET_IO (write to stream)': 6664841971, 'PACKET_IO (recvmsg)': 107298443, 'PACKET_IO (sendmsg)': 40630365699, 'CRYPTO (AES)': 5803699032, 'CRYPTO (HP apply)': 526225481, 'GENERAL (read_handler)': 350907754, 'GENERAL (process incoming packet)': 5301206, 'CRYPTO (decrypt packet)': 12279833, 'CONN_MGMT (process packet)': 6838344, 'CRYPTO (HP strip)': 5348261, 'CONN_MGMT (parse packet)': 11330537, 'CRYPTO (X25519)': 2500333, 'CONN_MGMT (build ack)': 3540020, 'CONN_MGMT (process incoming ack)': 1109110549, 'PACKET_IO (read from stream)': 929790, 'IO (read)': 1622091555, 'CRYPTO (encrypt packet)': 786845437, 'PACKET_IO (send_packets_out)': 1379403722, 'PACKET_IO (IP find next hop)': 280646780, 'CONN_MGMT (sport_packets_out)': 494028449, 'PACKET_IO (read one packet)': 6787840}}",0,0,9086546942,2297554,5987637,27299,0,0,2297826,9086547214,27300,5987638,5986945,0,689,27284,689,0,27284,0,0,5987634,0,0,20.892241977
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,4,3345.964546431138,"[100.0, 99.0, 101.0, 83.0, 81.0, 82.0, 83.0, 86.0, 85.0, 84.0, 86.0, 86.0, 84.0, 85.0, 85.0, 84.0, 85.0]",87.0,"[95.0, 95.0, 95.0, 96.0, 96.0, 98.0, 97.0, 98.0, 98.0, 96.0, 98.0, 97.0, 97.0, 97.0, 98.0]",96.73333333333333,"{'SUM_SAMPLES': 91252868356, 'SUM_SAMPLES_QUIC': 66580938412, 'OVERVIEW': {'GENERAL': 10670355442, 'CRYPTO': 11378187880, 'IO': 2769230702, 'PACKET_IO': 38545990048, 'CONN_MGMT': 3217174340}, 'DETAILED': {'GENERAL (UNMATCHED)': 9441859266, 'CRYPTO (AEAD)': 4751439135, 'IO (file)': 685348944, 'IO': 2029500186, 'CRYPTO (X25519)': 1495518, 'IO (epoll)': 27387476, 'PACKET_IO (read from stream)': 9362224764, 'IO (write)': 26994096, 'PACKET_IO (recvmsg)': 28160259334, 'PACKET_IO (sendmsg)': 205062969, 'CRYPTO (AES)': 4878213905, 'CRYPTO (HP apply)': 10687593, 'CRYPTO (decrypt packet)': 778822034, 'CONN_MGMT (process packet)': 785293442, 'CRYPTO (HP strip)': 945226741, 'GENERAL (read_handler)': 542703428, 'GENERAL (process incoming packet)': 685792748, 'CONN_MGMT (find conn)': 411475709, 'CONN_MGMT (parse packet)': 1933759951, 'CONN_MGMT': 34670264, 'CONN_MGMT (build ack)': 36107865, 'CONN_MGMT (process incoming ack)': 8813874, 'PACKET_IO (send_packets_out)': 24853989, 'CRYPTO (encrypt packet)': 12302954, 'PACKET_IO (IP find next hop)': 3353875, 'CONN_MGMT (sport_packets_out)': 7053235, 'PACKET_IO (read one packet)': 790235117}}","{'SUM_SAMPLES': 63912616606, 'SUM_SAMPLES_QUIC': 60422599725, 'OVERVIEW': {'GENERAL': 5640400164, 'CRYPTO': 10557010542, 'IO': 1052826850, 'CONN_MGMT': 6805678990, 'PACKET_IO': 36366683179}, 'DETAILED': {'GENERAL (UNMATCHED)': 5431274098, 'CRYPTO (AEAD)': 3834913046, 'CRYPTO (RSA)': 5629751, 'IO (epoll)': 44142890, 'CONN_MGMT': 5253662191, 'PACKET_IO (write to stream)': 5780276525, 'PACKET_IO (recvmsg)': 63943643, 'PACKET_IO (sendmsg)': 28964863467, 'CRYPTO (AES)': 5462077484, 'CRYPTO (HP apply)': 481981678, 'IO (read)': 1008683960, 'CRYPTO (encrypt packet)': 761348638, 'PACKET_IO (send_packets_out)': 1136683586, 'PACKET_IO (IP find next hop)': 410345670, 'CONN_MGMT (sport_packets_out)': 459554345, 'GENERAL (read_handler)': 195574842, 'GENERAL (process incoming packet)': 13551224, 'CONN_MGMT (process packet)': 8295225, 'CRYPTO (decrypt packet)': 5928202, 'CRYPTO (HP strip)': 3530268, 'CONN_MGMT (parse packet)': 19338921, 'CRYPTO (X25519)': 1601475, 'CONN_MGMT (build ack)': 13966859, 'CONN_MGMT (process incoming ack)': 1050861449, 'PACKET_IO (read from stream)': 1696449, 'PACKET_IO (read one packet)': 8873839}}",0,0,9088190524,3786810,5988905,53063,0,0,3786538,9088190252,53062,5988904,5987132,0,1769,18453,1769,0,18453,0,0,5988901,0,4368,20.538017077
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,5,3226.876893098699,"[100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 99.0, 101.0, 100.0, 100.0, 99.0, 101.0, 99.0, 100.0, 101.0, 99.0, 100.0, 101.0]",100.0,"[94.0, 94.0, 95.0, 95.0, 94.0, 95.0, 94.0, 94.0, 95.0, 94.0, 95.0, 94.0, 94.0, 93.0, 95.0, 94.0]",94.3125,"{'SUM_SAMPLES': 92276566385, 'SUM_SAMPLES_QUIC': 67438203181, 'OVERVIEW': {'GENERAL': 10754635848, 'CRYPTO': 11493259952, 'IO': 3197551130, 'PACKET_IO': 39636861929, 'CONN_MGMT': 2355894322}, 'DETAILED': {'GENERAL (UNMATCHED)': 9461002617, 'CRYPTO (AEAD)': 4496952941, 'IO': 2250183800, 'CRYPTO (X25519)': 2168389, 'IO (epoll)': 64143230, 'PACKET_IO (read from stream)': 9264306650, 'IO (write)': 21653046, 'IO (file)': 861571054, 'PACKET_IO (recvmsg)': 29163018403, 'PACKET_IO (sendmsg)': 297123682, 'CRYPTO (AES)': 5330107570, 'CRYPTO (HP apply)': 15001426, 'CRYPTO (decrypt packet)': 728491560, 'CRYPTO (HP strip)': 900009985, 'GENERAL (read_handler)': 564853160, 'GENERAL (process incoming packet)': 728780071, 'CONN_MGMT (find conn)': 402523638, 'CONN_MGMT (process packet)': 814701923, 'CONN_MGMT (parse packet)': 1061024039, 'CONN_MGMT (build ack)': 39792595, 'CONN_MGMT': 27658589, 'CONN_MGMT (process incoming ack)': 5142227, 'PACKET_IO (send_packets_out)': 32303242, 'CRYPTO (encrypt packet)': 20528081, 'CONN_MGMT (sport_packets_out)': 5051311, 'PACKET_IO (IP find next hop)': 3545395, 'PACKET_IO (read one packet)': 876564557}}","{'SUM_SAMPLES': 73811644639, 'SUM_SAMPLES_QUIC': 72169322775, 'OVERVIEW': {'GENERAL': 5513658147, 'CRYPTO': 10213426022, 'IO': 857343860, 'CONN_MGMT': 6558852369, 'PACKET_IO': 49026042377}, 'DETAILED': {'GENERAL (UNMATCHED)': 5305166049, 'CRYPTO (AEAD)': 3818473700, 'CRYPTO (RSA)': 6917259, 'IO (epoll)': 5308492, 'CONN_MGMT': 4941582157, 'PACKET_IO (recvmsg)': 85130501, 'PACKET_IO (sendmsg)': 41558705026, 'CRYPTO (AES)': 5336111961, 'CRYPTO (HP apply)': 416401857, 'GENERAL (read_handler)': 194462039, 'GENERAL (process incoming packet)': 14030059, 'CONN_MGMT (process packet)': 17798455, 'CRYPTO (decrypt packet)': 8875309, 'CONN_MGMT (parse packet)': 3606977, 'CRYPTO (X25519)': 1642626, 'CRYPTO (HP strip)': 1806700, 'CONN_MGMT (build ack)': 10942748, 'CONN_MGMT (process incoming ack)': 1064011002, 'PACKET_IO (write to stream)': 5810241825, 'IO (read)': 852035368, 'CRYPTO (encrypt packet)': 623196610, 'PACKET_IO (send_packets_out)': 1006795859, 'CONN_MGMT (sport_packets_out)': 520911030, 'PACKET_IO (IP find next hop)': 557333661, 'PACKET_IO (read one packet)': 7835505}}",0,0,9086799871,2322692,5987805,27600,0,0,2322964,9086800143,27601,5987806,5986946,2,855,27588,855,0,27587,0,0,5987802,0,0,21.295971675
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,6,3284.993718740157,"[99.0, 99.0, 100.0, 100.0, 99.01, 100.0, 101.0, 99.0, 100.0, 101.0, 99.0, 101.0, 100.0, 99.0, 100.0, 100.0, 101.0]",99.88294117647058,"[93.0, 94.0, 95.0, 96.0, 95.0, 96.0, 96.0, 95.0, 95.0, 95.0, 94.0, 95.0, 95.0, 95.0, 94.0, 96.0]",94.9375,"{'SUM_SAMPLES': 91656321273, 'SUM_SAMPLES_QUIC': 66641493359, 'OVERVIEW': {'GENERAL': 11337149475, 'CRYPTO': 12197540701, 'IO': 3361765146, 'PACKET_IO': 37042050063, 'CONN_MGMT': 2702987974}, 'DETAILED': {'GENERAL (UNMATCHED)': 9974386749, 'CRYPTO (AEAD)': 4728346330, 'IO (write)': 23939389, 'PACKET_IO (read one packet)': 826330888, 'IO': 2417533960, 'PACKET_IO (recvmsg)': 26808467021, 'CRYPTO (X25519)': 1924811, 'PACKET_IO (sendmsg)': 308802266, 'IO (epoll)': 56977174, 'PACKET_IO (read from stream)': 9068949134, 'GENERAL (read_handler)': 562670922, 'IO (file)': 863314623, 'CRYPTO (AES)': 5527389510, 'CRYPTO (decrypt packet)': 843545821, 'CRYPTO (HP strip)': 1075773856, 'GENERAL (process incoming packet)': 800091804, 'CONN_MGMT (find conn)': 465987041, 'CONN_MGMT (parse packet)': 1187381134, 'CONN_MGMT (process packet)': 952679589, 'CONN_MGMT (build ack)': 57109852, 'CONN_MGMT': 25910778, 'CONN_MGMT (process incoming ack)': 7065513, 'PACKET_IO (send_packets_out)': 27719503, 'CRYPTO (encrypt packet)': 11948309, 'CRYPTO (HP apply)': 8612064, 'PACKET_IO (IP find next hop)': 1781251, 'CONN_MGMT (sport_packets_out)': 6854067}}","{'SUM_SAMPLES': 78899955907, 'SUM_SAMPLES_QUIC': 70651301721, 'OVERVIEW': {'GENERAL': 5605224782, 'CRYPTO': 10099823825, 'IO': 892428776, 'CONN_MGMT': 6485320401, 'PACKET_IO': 47568503937}, 'DETAILED': {'GENERAL (UNMATCHED)': 5365484332, 'CRYPTO (AEAD)': 3727622544, 'CRYPTO (RSA)': 5800871, 'IO (epoll)': 8309929, 'CONN_MGMT': 5038926052, 'PACKET_IO (write to stream)': 5729647491, 'PACKET_IO (sendmsg)': 40290663547, 'CRYPTO (AES)': 5237340372, 'CRYPTO (HP apply)': 421206148, 'GENERAL (read_handler)': 227438973, 'PACKET_IO (recvmsg)': 98657294, 'GENERAL (process incoming packet)': 12301477, 'CONN_MGMT (process packet)': 6908095, 'CRYPTO (decrypt packet)': 7316795, 'CRYPTO (HP strip)': 1740479, 'CONN_MGMT (parse packet)': 18007847, 'CRYPTO (X25519)': 2014633, 'CONN_MGMT (build ack)': 8844792, 'CONN_MGMT (process incoming ack)': 1022600057, 'PACKET_IO (read from stream)': 1794361, 'IO (read)': 884118847, 'CRYPTO (encrypt packet)': 696781983, 'PACKET_IO (send_packets_out)': 978897600, 'CONN_MGMT (sport_packets_out)': 390033558, 'PACKET_IO (IP find next hop)': 468843644}}",0,0,9086705137,2359699,5987782,28068,0,0,2359427,9086704865,28067,5987781,5986985,0,792,28030,792,0,28030,0,0,5987778,0,2,20.919210697
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,7,3213.8476328115576,"[99.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0]",99.94444444444444,"[94.0, 94.0, 94.0, 95.0, 94.0, 96.0, 95.0, 94.0, 95.0, 93.0, 95.0, 94.0, 95.0, 94.0, 95.0, 94.0]",94.4375,"{'SUM_SAMPLES': 92884277879, 'SUM_SAMPLES_QUIC': 67744891232, 'OVERVIEW': {'GENERAL': 10140860418, 'CRYPTO': 11430241678, 'IO': 2559513137, 'PACKET_IO': 39785782825, 'CONN_MGMT': 3828493174}, 'DETAILED': {'GENERAL (UNMATCHED)': 8772849973, 'CRYPTO (AEAD)': 5019742392, 'IO': 1809255538, 'CRYPTO (X25519)': 1653874, 'IO (epoll)': 61840057, 'PACKET_IO (read from stream)': 8792635682, 'PACKET_IO (read one packet)': 839933712, 'PACKET_IO (send_packets_out)': 50696770, 'IO (write)': 28972253, 'IO (file)': 659445289, 'PACKET_IO (recvmsg)': 29834169972, 'PACKET_IO (sendmsg)': 266203536, 'CRYPTO (AES)': 4475674242, 'CRYPTO (HP apply)': 12189390, 'CRYPTO (decrypt packet)': 998982014, 'CRYPTO (HP strip)': 919726099, 'CONN_MGMT (find conn)': 617781923, 'CONN_MGMT (process packet)': 618606069, 'GENERAL (read_handler)': 505229260, 'GENERAL (process incoming packet)': 862781185, 'CONN_MGMT (parse packet)': 2474295191, 'CRYPTO (RSA)': 473608, 'CONN_MGMT': 32872019, 'CONN_MGMT (build ack)': 64373459, 'CONN_MGMT (process incoming ack)': 10370191, 'PACKET_IO (IP find next hop)': 2143153, 'CONN_MGMT (sport_packets_out)': 10194322, 'CRYPTO (encrypt packet)': 1800059}}","{'SUM_SAMPLES': 76456388397, 'SUM_SAMPLES_QUIC': 72450507036, 'OVERVIEW': {'GENERAL': 5408856669, 'CRYPTO': 9997922395, 'IO': 897153980, 'CONN_MGMT': 6806245365, 'PACKET_IO': 49340328627}, 'DETAILED': {'GENERAL (UNMATCHED)': 5194558117, 'CRYPTO (AEAD)': 3617776915, 'CRYPTO (RSA)': 7198208, 'IO (epoll)': 11498019, 'CONN_MGMT': 5179058559, 'PACKET_IO (read one packet)': 8832993, 'PACKET_IO (recvmsg)': 89008274, 'PACKET_IO (sendmsg)': 41753404590, 'CRYPTO (AES)': 5262789126, 'CRYPTO (HP apply)': 444651296, 'GENERAL (process incoming packet)': 16439865, 'CONN_MGMT (process packet)': 12428389, 'CRYPTO (decrypt packet)': 10540370, 'CRYPTO (HP strip)': 8776365, 'CONN_MGMT (parse packet)': 11391075, 'CRYPTO (X25519)': 1742330, 'GENERAL (read_handler)': 197858687, 'CONN_MGMT (build ack)': 10737635, 'CONN_MGMT (process incoming ack)': 1019829270, 'PACKET_IO (read from stream)': 1681544, 'PACKET_IO (write to stream)': 5813007963, 'IO (read)': 883834610, 'CRYPTO (encrypt packet)': 644447785, 'PACKET_IO (send_packets_out)': 1053368337, 'CONN_MGMT (sport_packets_out)': 572800437, 'PACKET_IO (IP find next hop)': 621024926, 'IO': 1821351}}",0,0,9086692040,2332188,5987733,27734,0,0,2332460,9086692312,27735,5987734,5986942,2,786,27711,786,0,27711,0,0,5987730,0,0,21.382307361
/srv/quic-10g/results/perf/goracle/optimized/run1,goracle-gard,lsquic,lsquic,none,8,3261.3449579588455,"[100.0, 101.0, 100.0, 100.0, 99.0, 101.0, 100.0, 99.0, 101.0, 99.0, 101.0, 99.0, 101.0, 99.0, 100.0, 101.0, 100.0, 100.0]",100.05555555555556,"[96.0, 97.0, 97.0, 96.0, 97.0, 97.0, 96.0, 94.0, 96.0, 96.0, 94.0, 95.0, 95.0, 95.0, 95.0, 94.0]",95.625,"{'SUM_SAMPLES': 92906125268, 'SUM_SAMPLES_QUIC': 67672851227, 'OVERVIEW': {'GENERAL': 10517472893, 'CRYPTO': 11357125820, 'IO': 2557353312, 'PACKET_IO': 39464527524, 'CONN_MGMT': 3776371678}, 'DETAILED': {'GENERAL (UNMATCHED)': 9091405403, 'CRYPTO (AEAD)': 5025607011, 'IO': 1864102148, 'IO (file)': 604861662, 'CRYPTO (X25519)': 1521257, 'IO (epoll)': 64668907, 'PACKET_IO (read from stream)': 8575634559, 'IO (write)': 23720595, 'PACKET_IO (recvmsg)': 29742313762, 'PACKET_IO (sendmsg)': 304542174, 'CRYPTO (AES)': 4313587391, 'CRYPTO (HP apply)': 8574203, 'CRYPTO (decrypt packet)': 976986006, 'GENERAL (process incoming packet)': 916990641, 'CRYPTO (HP strip)': 1014283361, 'CONN_MGMT (find conn)': 536128971, 'CONN_MGMT': 29459114, 'CONN_MGMT (process packet)': 716404125, 'GENERAL (read_handler)': 509076849, 'CONN_MGMT (parse packet)': 2419503830, 'CONN_MGMT (build ack)': 51160954, 'CONN_MGMT (process incoming ack)': 5009879, 'PACKET_IO (send_packets_out)': 29369091, 'CRYPTO (encrypt packet)': 16566591, 'PACKET_IO (IP find next hop)': 6834743, 'CONN_MGMT (sport_packets_out)': 18704805, 'PACKET_IO (read one packet)': 805833195}}","{'SUM_SAMPLES': 73354090063, 'SUM_SAMPLES_QUIC': 71594723481, 'OVERVIEW': {'GENERAL': 5499040485, 'CRYPTO': 10086267731, 'IO': 983995013, 'CONN_MGMT': 6630929799, 'PACKET_IO': 48394490453}, 'DETAILED': {'GENERAL (UNMATCHED)': 5270052041, 'CRYPTO (AEAD)': 3599055492, 'IO': 110530, 'IO (epoll)': 11074713, 'CONN_MGMT': 5074730487, 'PACKET_IO (write to stream)': 5669289584, 'PACKET_IO (recvmsg)': 112658345, 'PACKET_IO (sendmsg)': 41137427283, 'CRYPTO (AES)': 5331253183, 'CRYPTO (HP apply)': 516458654, 'GENERAL (read_handler)': 218519998, 'GENERAL (process incoming packet)': 10468446, 'CONN_MGMT (process packet)': 8863007, 'CRYPTO (decrypt packet)': 1807273, 'CRYPTO (HP strip)': 3515241, 'CONN_MGMT (parse packet)': 11413580, 'CRYPTO (X25519)': 1664019, 'CRYPTO (RSA)': 4729967, 'CONN_MGMT (build ack)': 5363089, 'CONN_MGMT (process incoming ack)': 995099553, 'IO (read)': 972809770, 'CRYPTO (encrypt packet)': 627783902, 'PACKET_IO (send_packets_out)': 1012454796, 'CONN_MGMT (sport_packets_out)': 535460083, 'PACKET_IO (IP find next hop)': 457324624, 'PACKET_IO (read one packet)': 5335821}}",0,0,9085501968,2408942,5986946,28638,0,0,2408670,9085501696,28637,5986945,5986942,0,0,28626,0,0,28626,0,0,5986942,0,0,21.070900873
