logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_runtime
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,39,2945.539834336126,"[90.0, 87.0, 88.0, 86.0, 87.0, 86.0, 87.0, 86.0, 85.0, 86.0, 85.0, 86.0, 86.0, 86.0, 86.0, 85.0, 87.0, 86.0, 86.0, 86.0]",86.35,"[90.0, 90.0, 91.0, 89.0, 90.0, 90.0, 88.0, 90.0, 89.0, 87.13, 89.0, 89.0, 89.0, 89.0, 90.0, 90.0, 89.0]",89.36058823529413,0,0,9245368298,1851080,6623178,19490,0,0,1851080,9245368298,19490,6623178,6620870,0,2305,19487,2305,0,19487,0,0,6623175,0,0,23.330010721
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,40,2520.3435943982226,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 99.0, 101.0, 99.0, 101.0, 100.0, 100.0, 99.0]",99.95833333333333,"[87.0, 86.0, 86.0, 87.0, 85.0, 86.0, 87.0, 86.0, 86.0, 86.0, 87.0, 86.0, 85.0, 86.0, 88.0, 86.0, 86.0, 87.0, 87.0, 86.0, 86.0]",86.28571428571429,0,0,9249995495,39371414,6626090,411243,0,0,39371622,9249995703,411243,6626090,6625060,0,1027,411240,1027,0,411239,0,0,6626086,0,0,27.26591565
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,41,2530.8417096348944,"[99.0, 101.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0]",100.0,"[87.0, 86.0, 86.0, 87.0, 87.0, 83.0, 82.0, 84.0, 83.0, 82.0, 85.0, 87.0, 87.0, 87.0, 87.0, 87.0, 87.0, 86.0, 89.0, 87.0, 87.0]",85.85714285714286,0,0,9249723828,37919746,6625894,396125,0,0,37919682,9249723764,396124,6625893,6624964,0,926,396121,926,0,396121,0,0,6625890,0,0,27.15281426
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,42,2524.8629147721476,"[95.0, 100.0, 100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 101.0, 99.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",99.8,"[86.0, 88.0, 86.0, 86.0, 87.0, 87.0, 87.0, 86.0, 86.0, 87.0, 87.0, 87.0, 87.0, 86.0, 87.0, 86.0, 87.0, 86.0, 88.0, 87.0, 88.0]",86.76190476190476,0,0,9249657669,38615519,6625846,403372,0,0,38615455,9249657605,403371,6625845,6624822,0,1020,403368,1020,0,403368,0,0,6625842,0,0,27.217112659
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,43,2516.5314058333292,"[100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 101.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,"[84.16, 85.0, 85.0, 85.0, 85.0, 84.0, 85.0, 85.0, 84.0, 85.0, 85.0, 85.0, 84.0, 84.0, 86.0, 84.0, 85.0, 85.0, 84.0, 86.0, 84.0]",84.72190476190475,0,0,9248536044,38746821,6625040,404744,0,0,38746757,9248535980,404743,6625039,6624805,0,231,404740,231,0,404740,0,0,6625036,0,0,27.307219623
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,44,2510.4761387326275,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,"[83.0, 82.0, 84.0, 83.0, 83.0, 79.0, 80.0, 84.0, 84.0, 84.0, 83.0, 84.0, 83.0, 83.0, 84.0, 82.0, 83.0, 84.0, 80.0, 83.0, 80.0]",82.61904761904762,0,0,9250766184,45559241,6626640,475706,0,0,45559177,9250766120,475705,6626639,6625793,0,843,475702,843,0,475702,0,0,6626636,0,0,27.373084059
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,45,2607.619152956735,"[100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 100.0]",99.95652173913044,"[71.0, 73.0, 73.0, 73.0, 79.0, 86.0, 86.0, 88.0, 90.0, 89.0, 90.0, 89.0, 87.13, 89.0, 89.0, 89.0, 89.0, 88.0, 90.0, 90.0]",84.90650000000001,0,0,9250891253,39549225,6626730,413103,0,0,39549161,9250891189,413102,6626729,6624959,0,1768,413100,1768,0,413100,0,0,6626727,0,0,26.353340934
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,46,2555.1507664209284,"[94.0, 100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 101.0, 100.0, 99.0, 100.0, 100.0, 101.0, 99.0, 101.0, 100.0]",99.79166666666667,"[84.0, 83.0, 85.0, 85.0, 84.0, 85.0, 85.0, 83.0, 85.0, 74.0, 72.0, 72.0, 72.0, 77.0, 85.0, 84.0, 83.0, 86.0, 84.0, 85.0]",81.65,0,0,9259292582,44727763,6632751,467038,0,0,44727699,9259292518,467037,6632750,6625580,0,7167,467034,7167,0,467034,0,0,6632747,0,0,26.894490517
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,47,2543.5391646386734,"[98.0, 100.0, 100.0, 100.0, 100.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 101.0, 101.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",99.91666666666667,"[84.0, 84.0, 85.0, 83.0, 84.0, 85.0, 84.0, 84.0, 84.0, 84.0, 86.0, 83.0, 85.0, 85.0, 85.0, 83.0, 84.0, 81.0, 83.0, 83.0, 86.0]",84.04761904761905,0,0,9255754683,41864853,6630216,437220,0,0,41864581,9255754411,437219,6630215,6625067,0,5145,437216,5145,0,437216,0,0,6630212,0,0,27.017266851
results/crypto/aes-ni/run3,goracle-gard,quiche,quiche,none,48,3014.3819281689953,"[89.0, 89.0, 88.0, 88.0, 88.0, 86.14, 88.0, 87.0, 88.0, 87.0, 88.0, 87.0, 88.0, 87.0, 87.0, 88.0, 87.0, 87.0, 87.0]",87.58631578947367,"[94.0, 92.0, 93.0, 92.0, 92.0, 92.0, 91.0, 92.0, 92.0, 92.0, 90.0, 93.0, 91.0, 92.0, 91.0, 91.0, 91.0]",91.82352941176471,0,0,9244102261,719949,6621867,7424,0,0,719949,9244102261,7424,6621867,6620377,0,1487,7421,1487,0,7421,0,0,6621864,0,0,22.797202742
