logdir,hostpair,server,client,bw_limit,repetition,goodput,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,10,944.0004780481197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.796018528
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,11,958.3346974831446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.707178504
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,12,962.7204638734083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.380509035
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,13,973.1449560721259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.615869662
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,14,937.1719700748565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326431986
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,15,985.8492504798771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.705867225
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,16,963.8791090586601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.294705915
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,17,965.5762387189045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.169395285
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,18,972.4500996917528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.666327519
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,19,960.171293180337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.57001813
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,20,960.8058786555572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.522748032
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,21,971.0608210319584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.767427443
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,22,950.7484314330007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.279348526
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,23,966.6690988689027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.088935458
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,24,963.105446946557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.351976521
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,25,962.7283674150223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.379923337
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,26,939.2213090272525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.166436913
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,27,958.494738051171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.695204716
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,28,962.0749159385541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.428404752
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,29,953.9523041316389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.036596018
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,quiche,none,30,972.2311952827527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.682238457
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,1,60.654736621305325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.660190701
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,2,61.18362626603291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.421087874
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,3,60.44979879451458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.753965493
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,4,60.326465642404045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.810705852
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,5,61.0451558780012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.483288458
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,6,61.06663774195028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.473620182
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,7,60.60946170986855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.680852993
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,8,79.51337323595452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.099867379
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,9,61.89507309829495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.10589854
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,10,71.96215277861181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.313943552
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,11,60.379390167013426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.786328623
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,12,60.61867686636151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.676645194
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,13,58.13850640748993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.857322
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,14,61.30597400516926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.366364128
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,15,73.68550778398289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.768677037
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,16,61.472116779762864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.292399444
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,17,60.21895988044661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.860355292
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,18,60.65739886185957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.658976268
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,19,60.30725715183746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.819563531
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,20,61.40102698730153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.323999688
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,21,61.611637145217095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.230596183
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,22,61.408758144370324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.320559063
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,23,61.2512367282177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.390820571
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,24,61.23497942849451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.398091839
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,25,78.86234366635937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.274051792
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,26,80.17944441908884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.924584642
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,27,78.61620393259646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.340659093
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,28,60.34047312910796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.804249509
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,29,60.709961233984544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.635030024
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,quic-go,none,30,60.717374304312415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.631655341
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,1,89.38431954858436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.769752829
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,2,89.98098232953296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.645290972
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,3,90.10895970258035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.618809273
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,4,108.43164948351667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.472619218
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,5,87.04058756646636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.275164095
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,6,88.59061366625556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.937916776
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,7,90.46094425840019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.546363332
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,8,88.32390581529913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.995102567
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,9,88.5767784527789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.94087346
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,10,89.59913116076885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.724752975
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,11,89.35784509382906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.775314163
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,12,90.820905504763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.472856304
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,13,89.5309910814897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.739004319
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,14,90.28071252234993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.583389592
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,15,90.59729182547224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.518452704
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,16,90.06964483747382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.626936477
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,17,89.38517198099436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.76957429
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,18,109.33507638107316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.344769722
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,19,91.16565281934182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.40300034
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,20,87.40662207216724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.194445681
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,21,89.65572633643266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.712932826
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,22,89.20537890290443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.80740352
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,23,90.92046943123765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.452627751
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,24,90.26401332513612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.586826589
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,25,89.65400156990006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.713293234
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,26,108.41617809362263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.474826504
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,27,90.78234249084883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.480703757
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,28,87.4007435818038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.195736332
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,29,90.04736375607263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.631545799
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,aioquic,aioquic,none,30,90.06055027216435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.628817782
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,1,1002.0127564835727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.581439804
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,2,1012.0177989838422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.903426408
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,3,992.7192149461199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.223478018
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,4,1003.261950857718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.496046155
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,5,991.4492440199662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.312147675
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,6,1005.8436526793663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.320237299
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,7,1006.7060100879684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.261712285
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,8,1010.6429474372984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.995801292
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,9,999.7564855149501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.736215264
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,10,1006.0490143726292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.306291171
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,11,1009.7922043712725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.053087283
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,12,1002.0261691508584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.580521122
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,13,1008.3873718476557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.147895488
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,14,1007.0295024522718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.239784858
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,15,1007.3076200176884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.220944301
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,16,997.4750673750767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.893427763
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,17,1013.6212399871139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.796010969
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,18,1014.5061718673347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.736874218
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,19,1022.21910606318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.225779983
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,20,1005.159978542772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.366705874
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,21,991.586053189791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.302585158
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,22,1001.1179002307032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.642740934
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,23,1008.809515788591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.119378159
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,24,1001.9308418093993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.587045193
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,25,1014.6409093366115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.727879532
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,26,1004.1571830078711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.434980115
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,27,1001.9261233945276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.587368856
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,28,1009.2009032358117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.092959939
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,29,1008.7203264462253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.125401079
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,quic-go,mvfst,none,30,1006.349182306507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.285917081
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,1,1382.0273364353566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.72367336
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,2,1011.3091736226954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.951007003
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,3,1229.5523060042617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.889836428
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,4,1148.660187440639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.825766843
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,5,1208.3123650506843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.872277746
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,6,1167.3073838291841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.870078416
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,7,1030.4917472383038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.686100342
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,8,1008.5113123191944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.139519343
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,9,1135.1026721729477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.540317092
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,10,1176.9378091358506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.388367092
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,11,1235.725023769726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.610654811
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,12,1131.8808484071571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.712641742
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,13,1187.5271910890267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.867708634
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,14,1229.162201457713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.907573908
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,15,1164.5589729053938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.00901414
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,16,984.2562451011502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.818685784
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,17,1182.6028560145278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.108668626
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,18,1213.7942610126881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.615423802
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,19,1082.6080626337014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.475858967
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,20,1201.8119785819804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.179890011
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,21,1235.2353556673568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.632699299
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,22,1146.8989796109618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.917636009
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,23,1116.1802529187555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.566648019
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,24,1107.5409095155878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.046896534
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,25,1162.0247674140342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.13770401
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,26,960.8261369070223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.521239965
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,27,1163.0146662309503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.087369221
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,28,2825.630104933155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.320054161
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,29,1190.9017108857859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.703735005
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,lsquic,quiche,none,30,1170.0946780327677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.729843133
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,mvfst,mvfst,none,1,1165.9905510609678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.936563867
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,mvfst,mvfst,none,2,1162.145290136127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.131571192
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,mvfst,mvfst,none,3,1180.9375556640496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.190610154
../../results/baseline/client-timestamps/goracle/run2,goracle-gard,mvfst,mvfst,none,4,1161.3187194883237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.173657585
